url,name,header,rooms,facilities,rating_overall,num_listing_reviews,price_per_night,superhost,sp_url,location,fee_occ_tax,fee_service,fee_cleaning,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check_in,rating_value,host_joined,num_host_ratings,host_languages,host_response_rate,host_response_time,house_rules,amenities
empty,empty,empty,empty,empty,empty,empty,empty,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=160,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,{}
/rooms/24200751?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,『Loft』Rooftop║Balcony║4 Beds║2 Bath║2 Bedrooms,Entire loft in Ridgewood,5 guests · 2 bedrooms · 4 beds · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,4.95, (109 reviews),$400,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Ridgewood, New York, United States",$134,$150,$800,5.0,4.9,5.0,4.8,5.0,4.9,Joined in October 2015,211 Reviews,"Languages: English, Español",Response rate: 89%,Response time: within an hour,House rulesCheck-in: FlexibleCheckout: 12:00 PMSelf check-in with smart lockNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Stove"", ""Oven"", ""Coffee maker: pour-over coffee""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Outdoor"": [""Patio or balcony"", ""Backyard"", ""Outdoor furniture""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Smart lock""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/21120547?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Full Apartment / 1 Bedroom ( Lower Level),Entire rental unit in Richmond Hill,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.55, (78 reviews),$78,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$33,$75,$156,4.7,4.8,5.0,4.6,4.9,4.7,Joined in September 2017,114 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Clothing storage: closet""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV with standard cable""], ""amenity_Family"": [""Babysitter recommendations""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Portable fans"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Stove"", ""Coffee maker"", ""Wine glasses"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/3156969?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Surfers' and Beach Goers' Paradise,Entire residential home in The Rockaways,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.93, (276 reviews),$140,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$43,$25,$280,5.0,5.0,5.0,4.9,5.0,4.9,Joined in May 2014,276 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 12:00 PMSelf check-in with keypadNo smokingNo parties or eventsPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Cooking basics"", ""Dishes and silverware""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Pets allowed"", ""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer""]}"
/rooms/48363419?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Bright & spacious apt in convenient location.,Entire rental unit in Queens,2 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,5.0, (7 reviews),$98,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$38,$75,$195,5.0,5.0,5.0,4.9,5.0,4.9,Joined in February 2021,7 Reviews,Language: English,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 7:00 PMCheckout: 11:00 AMSelf check-in with lockboxNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Clothing storage: walk-in closet, closet, and dresser""], ""amenity_Entertainment"": [""42\"" TV with Apple TV""], ""amenity_Heating and cooling"": [""Window AC unit"", ""Ceiling fan"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace: desk and office chair""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Avant refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Gas stove"", ""Standard oven"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Public or shared beach access"", ""Private entrance"", ""Laundromat nearby""], ""amenity_Outdoor"": [""Shared patio or balcony"", ""Outdoor furniture"", ""Beach essentials""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/51065330?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Unique 1-Bedroom Apt with 50s-Inspired Kitchen,Entire rental unit in Ridgewood,4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,empty,empty,$150,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$47,$35,$299,empty,empty,empty,empty,empty,empty,Joined in April 2019,Identity verified,Response rate: 67%,Response rate: 67%,Response time: within an hour,House rulesCheck-in: After 3:00 PMNot suitable for children and infantsNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""South of France shampoo"", ""South of France conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Safe"", ""Clothing storage: closet""], ""amenity_Entertainment"": [""TV"", ""Bose Bluetooth sound system"", ""Books and reading material""], ""amenity_Family"": [""Board games""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Portable fans"", ""Portable heater"", ""Radiant heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Galanz refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Gas stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Blender"", ""Coffee""], ""amenity_Location features"": [""Laundromat nearby""], ""amenity_Outdoor"": [""Private patio or balcony""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Services"": [""Host greets you""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/49257466?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Lovely room w/free parking by LaGuardia Airport!,Private room in East Elmhurst,3 guests · 1 bedroom · 2 beds · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,4.93, (27 reviews),$75,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$25,$30,$150,5.0,5.0,4.9,4.9,5.0,4.9,Joined in April 2021,46 Reviews,Language: English,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 2:00 PMCheckout: 12:00 PMNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Bed linens"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Oven"", ""Hot water kettle"", ""Wine glasses"", ""Toaster"", ""Dining table""], ""amenity_Parking and facilities"": [""Free parking on premises"", ""Free street parking""], ""amenity_Not included"": [""Unavailable: Washer"", ""Unavailable: Essentials"", ""Unavailable: Private entrance""]}"
/rooms/48146136?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Peaceful studio duplex with workspace in Brooklyn,Entire rental unit in Bushwick,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Heating,5.0, (25 reviews),$150,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Brooklyn, New York, United States",$55,$90,$300,5.0,5.0,5.0,4.8,4.9,5.0,Joined in February 2021,56 Reviews,"Languages: English, Français, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with lockboxNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage""], ""amenity_Entertainment"": [""32\"" TV with Netflix, Roku""], ""amenity_Heating and cooling"": [""Window AC unit"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace: desk and office chair""], ""amenity_Kitchen and dining"": [""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Mini fridge"", ""Freezer"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""Blender"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
/rooms/47486935?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Spacious Bright Room Within One Block of Train,Private room in Bushwick,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,4.89, (9 reviews),$55,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Brooklyn, New York, United States",$24,$60,$110,4.8,4.9,4.8,4.8,5.0,4.8,Joined in April 2017,316 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with lockboxNot suitable for infants (under 2 years)No smokingNo parties or eventsPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Microwave""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Pets allowed"", ""Self check-in"", ""Lockbox"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
/rooms/47006783?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,📍The Place to be📍Beautiful Studio in Heart of NYC!,Entire rental unit in Manhattan,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.58, (38 reviews),$155,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"New York, United States",$61,$125,$310,4.9,4.7,4.8,4.4,5.0,4.5,Joined in December 2020,49 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMSelf check-in with lockboxNo smokingNo parties or eventsPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Pets allowed"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Carbon monoxide alarm""]}"
/rooms/37132673?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,*PRIVATE* Studio 5 minutes from LGA/ US Open,Entire rental unit in Queens,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.40, (78 reviews),$101,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$29,$202,empty,4.5,4.6,4.8,4.5,4.7,4.3,Joined in April 2016,508 Reviews,Response rate: 99%,Response rate: 99%,Response time: within an hour,House rulesCheck-in: After 6:00 PMCheckout: 3:00 PMNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""HDTV with Disney+, Hulu, Netflix, Roku""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Wine glasses"", ""Dining table""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Shampoo""]}"
/rooms/51145083?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,"NYC Entire Home Apt-Cozyhome/Near JFK,Casino &City",Entire rental unit in South Ozone Park,9 guests · 3 bedrooms · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,empty,empty,$186,empty,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$70,$127,$372,empty,empty,empty,empty,empty,empty,Joined in January 2021,14 Reviews,"Languages: English, Português, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 2:00 PMCheckout: 11:00 AMSelf check-in with keypadNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Cleaning products"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Safe"", ""Clothing storage: dresser and wardrobe""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV with Netflix, Amazon Prime Video, Roku""], ""amenity_Family"": [""Window guards""], ""amenity_Heating and cooling"": [""Window AC unit"", ""Central heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""LG refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stainless steel gas stove"", ""Stainless steel oven"", ""Coffee maker"", ""Toaster"", ""Trash compactor"", ""Barbecue utensils"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Public or shared beach access"", ""Private entrance"", ""Laundromat nearby""], ""amenity_Outdoor"": [""Patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill"", ""Beach essentials""], ""amenity_Parking and facilities"": [""Free street parking"", ""Paid parking on premises"", ""Single level home""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Keypad""], ""amenity_Not included"": [""Unavailable: Washer"", ""Unavailable: Shampoo""]}"
/rooms/45723636?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=ee8fbf67-2569-431b-a953-9fea8c959d40,Queens Modern Apartment with WiFi!,Entire rental unit in Queens,5 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.91, (44 reviews),$194,SUPERHOST,https://www.airbnb.com/s/Queens--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Queens%2C%20NY%2C%20United%20States&place_id=ChIJK1kKR2lDwokRBXtcbIvRCUE&items_offset=180,"Queens, New York, United States",$63,$59,$387,4.9,5.0,5.0,4.8,4.9,4.8,Joined in April 2017,152 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 12:00 PMNo smokingNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer""]}"
